Maintenance ID,Aircraft ID,Maintenance Date,Maintenance Technician,Maintenance Description,Maintenance Cost
13117,1405,2010-05-15,Tech_219,Engine check,24284.65
13118,2311,2017-07-08,Tech_23,Engine check,21713.39
13119,209,2021-07-31,Tech_311,Routine,44729.77
13120,2635,2016-03-14,Tech_455,Routine,28918.09
13121,223,2012-06-19,Tech_230,Avionics upgrade,15849.09
13122,1245,2024-11-10,Tech_179,Avionics upgrade,18451.02
13123,1846,2023-01-05,Tech_263,Routine,33094.63
13124,591,2010-09-07,Tech_231,Landing gear,32249.51
13125,1636,2022-08-16,Tech_386,Avionics upgrade,44949.52
13126,763,2015-11-10,Tech_431,Engine check,21412.19
13127,2886,2021-10-25,Tech_347,Landing gear,45020.59
13128,70,2016-01-13,Tech_84,Landing gear,36978.28
13129,2819,2019-09-29,Tech_205,Routine,30051.45
13130,707,2016-10-13,Tech_74,Avionics upgrade,49001.75
13131,1149,2020-10-20,Tech_240,Engine check,20726.98
13132,1128,2014-02-10,Tech_477,Routine,6771.4
13133,1307,2021-01-03,Tech_345,Avionics upgrade,34199.73
13134,2945,2019-10-25,Tech_499,Landing gear,45332.65
13135,2312,2014-01-27,Tech_340,Routine,11228.52
13136,750,2011-07-07,Tech_453,Landing gear,2497.29
13137,260,2014-12-05,Tech_272,Avionics upgrade,17749.93
13138,2908,2012-11-13,Tech_487,Landing gear,28063.59
13139,2034,2022-03-05,Tech_151,Engine check,16635.34
13140,1877,2019-03-06,Tech_374,Landing gear,18446.26
13141,505,2010-06-23,Tech_186,Avionics upgrade,1561.95
13142,2419,2017-09-18,Tech_318,Routine,34403.66
13143,368,2023-04-28,Tech_479,Landing gear,11299.27
13144,1987,2014-12-21,Tech_242,Avionics upgrade,32806.83
13145,1579,2015-10-09,Tech_288,Landing gear,42387.24
13146,2029,2013-06-18,Tech_60,Routine,15017.52
13147,528,2024-04-13,Tech_58,Landing gear,43002.53
13148,423,2013-09-24,Tech_296,Routine,37167.0
13149,2231,2013-07-02,Tech_327,Avionics upgrade,33715.78
13150,797,2014-06-01,Tech_426,Routine,13572.54
13151,563,2012-03-18,Tech_470,Landing gear,9633.91
13152,2736,2024-12-10,Tech_236,Landing gear,22774.65
13153,2378,2019-01-17,Tech_376,Avionics upgrade,40471.74
13154,371,2019-05-16,Tech_223,Landing gear,45675.79
13155,2398,2015-10-19,Tech_3,Landing gear,7757.52
13156,2065,2017-10-20,Tech_197,Engine check,43955.3
13157,2828,2015-12-27,Tech_124,Engine check,14661.12
13158,2615,2010-08-13,Tech_11,Engine check,23847.87
13159,1270,2018-09-06,Tech_432,Landing gear,30972.47
13160,1874,2020-04-24,Tech_163,Routine,42824.46
13161,2927,2011-04-02,Tech_75,Landing gear,18433.39
13162,1151,2020-02-05,Tech_42,Routine,1381.11
13163,1691,2021-04-03,Tech_455,Landing gear,18187.68
13164,1952,2013-01-17,Tech_312,Routine,1425.42
13165,636,2020-05-26,Tech_383,Routine,2481.07
13166,2748,2018-01-17,Tech_365,Landing gear,31392.12
13167,983,2019-05-08,Tech_90,Landing gear,33919.45
13168,2410,2014-08-30,Tech_455,Routine,49017.89
13169,1707,2024-07-13,Tech_162,Engine check,21933.43
13170,370,2021-12-09,Tech_310,Avionics upgrade,36268.18
13171,1336,2013-04-11,Tech_406,Landing gear,33362.82
13172,1109,2016-08-23,Tech_225,Routine,27345.95
13173,2166,2016-10-07,Tech_76,Landing gear,24925.9
13174,1754,2017-03-04,Tech_124,Engine check,36105.49
13175,726,2011-09-19,Tech_477,Engine check,49162.31
13176,2874,2010-01-03,Tech_268,Avionics upgrade,10785.74
13177,1016,2017-02-20,Tech_380,Engine check,30159.05
13178,844,2014-03-19,Tech_117,Landing gear,26473.7
13179,1841,2016-11-02,Tech_366,Landing gear,12350.03
13180,1567,2012-05-29,Tech_138,Routine,33927.04
13181,609,2023-07-03,Tech_152,Engine check,32373.06
13182,1505,2015-02-06,Tech_79,Avionics upgrade,36930.99
13183,343,2010-12-29,Tech_316,Landing gear,8401.67
13184,1624,2018-02-17,Tech_303,Engine check,48068.29
13185,2113,2014-11-12,Tech_384,Avionics upgrade,24480.83
13186,2956,2010-11-07,Tech_179,Routine,11111.6
13187,2114,2021-03-09,Tech_481,Engine check,35759.69
13188,182,2017-10-14,Tech_488,Avionics upgrade,45430.27
13189,1411,2020-05-31,Tech_119,Engine check,2111.88
13190,713,2021-07-03,Tech_193,Engine check,42062.0
13191,2442,2013-03-24,Tech_331,Routine,18437.3
13192,2313,2020-03-15,Tech_408,Routine,1279.0
13193,1287,2020-01-25,Tech_329,Avionics upgrade,43172.67
13194,480,2023-11-28,Tech_104,Engine check,18313.21
13195,2048,2019-08-31,Tech_480,Engine check,30869.87
13196,1935,2017-08-22,Tech_394,Landing gear,4959.52
13197,442,2011-11-13,Tech_123,Landing gear,40883.51
13198,2331,2018-02-08,Tech_31,Avionics upgrade,7607.91
13199,1453,2024-09-09,Tech_335,Avionics upgrade,33920.93
13200,568,2023-09-13,Tech_182,Landing gear,6727.81
13201,1779,2020-04-02,Tech_278,Engine check,5892.76
13202,859,2017-12-11,Tech_220,Engine check,48199.24
13203,2309,2022-10-26,Tech_273,Engine check,39838.3
13204,1174,2021-08-19,Tech_124,Engine check,7029.3
13205,2936,2015-08-26,Tech_135,Routine,30873.9
13206,644,2010-11-26,Tech_157,Avionics upgrade,48481.51
13207,1497,2017-10-01,Tech_399,Routine,35439.68
13208,1417,2013-08-09,Tech_318,Engine check,1821.72
13209,1159,2015-09-02,Tech_89,Engine check,34790.77
13210,460,2024-05-15,Tech_333,Avionics upgrade,33695.79
13211,2602,2019-06-06,Tech_278,Avionics upgrade,6309.35
13212,2363,2012-02-02,Tech_235,Engine check,1168.3
13213,415,2012-08-14,Tech_243,Engine check,33398.4
13214,2814,2022-10-27,Tech_154,Engine check,12605.93
13215,2664,2013-07-22,Tech_49,Avionics upgrade,16210.64
13216,1968,2012-07-17,Tech_371,Avionics upgrade,34240.17
13217,2113,2017-02-22,Tech_52,Avionics upgrade,25161.15
13218,1241,2015-03-18,Tech_313,Engine check,36884.39
13219,2291,2022-06-10,Tech_291,Landing gear,15981.02
13220,1815,2015-11-20,Tech_440,Avionics upgrade,14857.38
13221,2640,2012-10-23,Tech_100,Engine check,44301.44
13222,1810,2020-05-05,Tech_1,Landing gear,46685.01
13223,2114,2013-03-08,Tech_244,Landing gear,31075.28
13224,643,2014-10-02,Tech_453,Engine check,22970.09
13225,2292,2010-11-12,Tech_390,Avionics upgrade,32332.89
13226,2980,2024-06-15,Tech_88,Landing gear,36604.04
13227,2655,2012-08-15,Tech_335,Avionics upgrade,36400.89
13228,496,2013-09-25,Tech_483,Avionics upgrade,22940.03
13229,563,2020-10-06,Tech_58,Engine check,35704.11
13230,1717,2013-05-07,Tech_43,Landing gear,5894.5
13231,191,2016-05-11,Tech_166,Routine,6235.38
13232,2992,2022-05-09,Tech_301,Landing gear,5418.16
13233,1861,2013-10-18,Tech_192,Routine,23903.03
13234,1960,2015-04-25,Tech_334,Engine check,46179.07
13235,120,2022-01-20,Tech_399,Engine check,49120.86
13236,2075,2015-07-09,Tech_198,Landing gear,31481.19
13237,847,2019-09-27,Tech_91,Engine check,39048.35
13238,43,2012-12-26,Tech_29,Avionics upgrade,23583.25
13239,1416,2023-11-20,Tech_387,Avionics upgrade,26113.01
13240,2060,2010-03-13,Tech_379,Routine,33885.85
13241,2913,2017-01-12,Tech_459,Routine,47502.84
13242,6,2013-07-01,Tech_78,Engine check,13842.08
13243,1695,2020-07-01,Tech_475,Engine check,22137.4
13244,417,2016-08-24,Tech_487,Routine,29331.38
13245,138,2023-05-22,Tech_469,Landing gear,5623.35
13246,2124,2018-08-16,Tech_273,Landing gear,1290.02
13247,726,2017-05-05,Tech_460,Routine,48890.47
13248,690,2017-09-17,Tech_495,Routine,20120.52
13249,2856,2010-05-20,Tech_225,Avionics upgrade,3304.34
13250,2945,2022-10-06,Tech_346,Engine check,6146.08
13251,1159,2015-11-29,Tech_477,Routine,23126.36
13252,769,2017-10-23,Tech_72,Avionics upgrade,7381.46
13253,2391,2017-01-03,Tech_388,Routine,31181.27
13254,1233,2013-01-13,Tech_107,Engine check,20199.94
13255,1954,2012-04-15,Tech_246,Engine check,47291.67
13256,2384,2021-01-16,Tech_222,Landing gear,2507.47
13257,1044,2021-09-09,Tech_228,Engine check,38143.45
13258,943,2019-08-21,Tech_168,Routine,45208.39
13259,1348,2024-10-20,Tech_426,Avionics upgrade,3576.25
13260,235,2019-12-23,Tech_460,Engine check,5980.56
13261,1733,2011-07-03,Tech_457,Engine check,40160.56
13262,2222,2024-09-19,Tech_481,Engine check,6596.11
13263,2437,2018-12-04,Tech_213,Routine,41152.11
13264,1374,2024-11-06,Tech_177,Avionics upgrade,26805.01
13265,1643,2011-04-30,Tech_370,Avionics upgrade,36612.73
13266,1592,2022-02-26,Tech_427,Avionics upgrade,19423.09
13267,931,2016-01-08,Tech_493,Avionics upgrade,10963.12
13268,120,2022-04-08,Tech_338,Engine check,15316.34
13269,1179,2019-12-03,Tech_64,Landing gear,10345.87
13270,1695,2023-09-11,Tech_477,Engine check,16692.2
13271,2971,2023-05-10,Tech_471,Avionics upgrade,21184.21
13272,519,2020-09-16,Tech_370,Avionics upgrade,6951.28
13273,184,2010-12-29,Tech_469,Avionics upgrade,25548.55
13274,571,2017-04-23,Tech_4,Engine check,2549.28
13275,1418,2020-11-11,Tech_361,Routine,3728.81
13276,842,2020-12-29,Tech_419,Engine check,7670.72
13277,1069,2016-09-28,Tech_67,Engine check,22514.4
13278,777,2014-07-27,Tech_15,Landing gear,47255.12
13279,2014,2013-12-06,Tech_59,Engine check,24288.67
13280,2151,2011-12-22,Tech_420,Landing gear,39657.22
13281,1824,2012-08-04,Tech_395,Avionics upgrade,49868.34
13282,573,2024-03-19,Tech_418,Routine,13469.9
13283,1270,2018-05-23,Tech_125,Avionics upgrade,16615.39
13284,727,2015-08-18,Tech_91,Engine check,24720.0
13285,65,2021-07-26,Tech_234,Routine,20393.5
13286,987,2014-07-17,Tech_106,Avionics upgrade,31543.73
13287,991,2020-01-16,Tech_114,Avionics upgrade,30022.94
13288,2844,2018-12-25,Tech_321,Routine,5526.11
13289,2103,2012-04-09,Tech_104,Avionics upgrade,15865.65
13290,2191,2017-06-13,Tech_157,Engine check,7172.27
13291,2602,2014-12-04,Tech_109,Engine check,22265.04
13292,826,2010-10-05,Tech_172,Avionics upgrade,49402.77
13293,2458,2010-06-06,Tech_188,Engine check,9450.42
13294,1973,2022-06-06,Tech_453,Engine check,47968.39
13295,1430,2018-09-30,Tech_228,Engine check,32573.37
13296,734,2016-05-14,Tech_26,Landing gear,26620.94
13297,2890,2012-06-30,Tech_407,Landing gear,9881.2
13298,2743,2010-11-05,Tech_386,Landing gear,5864.57
13299,796,2023-05-18,Tech_469,Engine check,12276.15
13300,2942,2023-05-04,Tech_418,Avionics upgrade,37726.56
13301,166,2010-12-17,Tech_444,Landing gear,47979.13
13302,1338,2017-06-14,Tech_99,Engine check,35562.41
13303,1127,2020-12-01,Tech_378,Avionics upgrade,28120.84
13304,991,2023-07-06,Tech_255,Landing gear,28631.19
13305,2225,2010-10-15,Tech_419,Engine check,16855.37
13306,1391,2018-12-25,Tech_430,Landing gear,12225.57
13307,2560,2022-12-28,Tech_195,Engine check,34856.99
13308,587,2021-01-29,Tech_158,Routine,20935.92
13309,2135,2019-10-05,Tech_312,Avionics upgrade,49623.58
13310,2219,2020-12-26,Tech_246,Avionics upgrade,36168.76
13311,1816,2014-06-29,Tech_176,Routine,18213.53
13312,1681,2013-08-11,Tech_141,Avionics upgrade,37513.01
13313,2705,2016-08-03,Tech_259,Engine check,22753.65
13314,2278,2013-07-07,Tech_263,Engine check,15539.4
13315,1040,2014-03-21,Tech_62,Routine,42120.75
13316,726,2017-04-20,Tech_395,Routine,19200.32
13317,1487,2012-10-11,Tech_255,Engine check,31150.26
13318,234,2010-02-27,Tech_192,Avionics upgrade,35962.31
13319,2790,2022-10-16,Tech_3,Avionics upgrade,22340.81
13320,2474,2018-10-25,Tech_217,Engine check,48360.21
13321,1352,2022-10-03,Tech_390,Engine check,10884.66
13322,487,2012-03-13,Tech_165,Engine check,2058.98
13323,1861,2013-03-18,Tech_184,Routine,48876.76
13324,2049,2013-01-22,Tech_102,Routine,12785.59
13325,886,2021-05-05,Tech_147,Routine,41201.67
13326,363,2011-10-20,Tech_363,Avionics upgrade,9631.2
13327,1519,2024-05-18,Tech_444,Routine,7536.79
13328,1784,2010-02-10,Tech_325,Landing gear,48129.8
13329,291,2015-12-07,Tech_343,Routine,39076.98
13330,44,2016-11-30,Tech_431,Landing gear,21274.86
13331,313,2019-08-31,Tech_79,Avionics upgrade,30756.53
13332,1437,2018-07-11,Tech_9,Routine,2218.15
13333,511,2014-07-19,Tech_269,Routine,28302.37
13334,305,2015-04-30,Tech_394,Landing gear,38030.75
13335,1366,2017-04-25,Tech_195,Routine,15264.53
13336,44,2021-01-07,Tech_245,Engine check,25475.2
13337,777,2011-12-14,Tech_462,Routine,14936.49
13338,750,2022-08-03,Tech_158,Avionics upgrade,46246.39
13339,600,2011-07-16,Tech_407,Routine,30034.46
13340,2347,2017-05-27,Tech_79,Engine check,16939.92
13341,570,2024-07-05,Tech_482,Engine check,32835.8
13342,2384,2014-11-22,Tech_307,Landing gear,15786.13
13343,257,2020-01-07,Tech_291,Engine check,30191.11
13344,2655,2015-04-23,Tech_458,Routine,24060.43
13345,1713,2016-08-16,Tech_232,Landing gear,13426.96
13346,2886,2014-02-09,Tech_123,Avionics upgrade,37093.93
13347,407,2023-01-13,Tech_406,Engine check,25385.6
13348,2190,2020-04-26,Tech_384,Engine check,37073.05
13349,1541,2011-05-11,Tech_200,Landing gear,34412.69
13350,231,2016-03-20,Tech_419,Avionics upgrade,18836.55
13351,1333,2017-06-16,Tech_276,Engine check,28718.82
13352,1429,2019-08-14,Tech_361,Routine,37023.36
13353,1277,2018-02-05,Tech_459,Landing gear,42053.3
13354,856,2012-07-21,Tech_233,Avionics upgrade,40261.88
13355,1999,2011-05-20,Tech_442,Engine check,42716.61
13356,1954,2015-07-29,Tech_262,Landing gear,11969.01
13357,2854,2011-11-18,Tech_405,Routine,3376.91
13358,619,2013-05-03,Tech_215,Landing gear,12211.15
13359,1542,2018-09-21,Tech_270,Avionics upgrade,24354.88
13360,766,2020-02-03,Tech_247,Engine check,3941.52
13361,2412,2012-11-30,Tech_436,Engine check,21266.28
13362,1288,2018-01-30,Tech_130,Landing gear,19768.89
13363,2159,2019-03-18,Tech_251,Avionics upgrade,9881.39
13364,486,2012-05-28,Tech_499,Engine check,17051.13
13365,2522,2022-03-30,Tech_144,Landing gear,15932.69
13366,2609,2019-02-16,Tech_99,Avionics upgrade,7372.12
13367,2027,2017-02-18,Tech_434,Avionics upgrade,49391.3
13368,1611,2012-01-05,Tech_409,Avionics upgrade,13182.96
13369,957,2018-03-14,Tech_203,Routine,3609.48
13370,2784,2014-05-07,Tech_218,Routine,27001.48
13371,803,2010-12-15,Tech_357,Avionics upgrade,4123.05
13372,2545,2011-08-07,Tech_313,Landing gear,1287.69
13373,173,2016-10-16,Tech_159,Routine,38897.35
13374,746,2015-09-26,Tech_145,Engine check,32271.66
13375,2846,2016-01-16,Tech_75,Engine check,18248.65
13376,1748,2020-01-02,Tech_439,Engine check,39708.22
13377,1968,2019-05-06,Tech_155,Avionics upgrade,12414.96
13378,743,2020-07-09,Tech_162,Avionics upgrade,49925.61
13379,740,2023-01-30,Tech_266,Engine check,22369.64
13380,1068,2013-07-31,Tech_29,Engine check,8294.05
13381,2747,2015-05-06,Tech_49,Avionics upgrade,44669.5
13382,2255,2021-07-24,Tech_115,Engine check,35637.59
13383,2658,2014-05-13,Tech_150,Avionics upgrade,30697.19
13384,2679,2014-02-16,Tech_403,Avionics upgrade,35279.53
13385,2646,2022-08-02,Tech_43,Routine,12464.74
13386,69,2014-03-14,Tech_120,Routine,33765.66
13387,1336,2014-04-17,Tech_233,Engine check,44088.46
13388,621,2019-05-27,Tech_375,Routine,35682.51
13389,837,2010-11-27,Tech_213,Engine check,29709.59
13390,472,2022-12-23,Tech_386,Engine check,26539.79
13391,2362,2013-06-28,Tech_21,Engine check,4269.74
13392,1343,2018-12-28,Tech_2,Avionics upgrade,29604.51
13393,1304,2022-03-26,Tech_191,Engine check,2287.6
13394,2572,2024-06-13,Tech_221,Routine,34233.53
13395,1590,2015-07-29,Tech_235,Routine,7483.56
13396,1565,2010-04-16,Tech_351,Landing gear,24346.59
13397,2415,2021-11-01,Tech_214,Avionics upgrade,11275.46
13398,384,2021-10-15,Tech_334,Engine check,37040.32
13399,876,2016-11-25,Tech_295,Routine,22299.66
13400,1996,2011-01-16,Tech_150,Engine check,21063.38
13401,484,2022-07-05,Tech_148,Landing gear,5697.13
13402,2213,2023-05-12,Tech_421,Avionics upgrade,19029.94
13403,543,2019-10-02,Tech_350,Routine,32778.12
13404,690,2024-08-22,Tech_64,Routine,21989.37
13405,1507,2020-09-25,Tech_258,Routine,29537.93
13406,1197,2017-08-01,Tech_40,Landing gear,7220.52
13407,1777,2015-08-21,Tech_256,Engine check,21575.14
13408,2430,2010-03-06,Tech_168,Landing gear,39111.95
13409,2638,2011-03-13,Tech_194,Routine,29448.2
13410,2425,2021-08-08,Tech_381,Avionics upgrade,43942.98
13411,1685,2018-04-23,Tech_59,Landing gear,36825.79
13412,1296,2017-03-20,Tech_493,Routine,40141.71
13413,1807,2012-07-08,Tech_492,Landing gear,48136.83
13414,1609,2020-08-27,Tech_203,Routine,18460.85
13415,2068,2017-02-14,Tech_64,Engine check,15306.35
13416,445,2020-11-06,Tech_381,Routine,14160.43
13417,885,2024-08-12,Tech_75,Routine,4809.79
13418,305,2013-05-22,Tech_456,Engine check,20756.25
13419,471,2016-10-13,Tech_399,Routine,27135.34
13420,1117,2019-12-24,Tech_260,Routine,34285.78
13421,186,2022-11-05,Tech_499,Engine check,21952.62
13422,2961,2024-04-12,Tech_115,Routine,24276.96
13423,1132,2017-05-21,Tech_110,Engine check,47146.04
13424,197,2020-04-28,Tech_420,Avionics upgrade,19313.81
13425,1173,2018-01-15,Tech_266,Routine,9249.6
13426,1644,2011-11-01,Tech_381,Engine check,7433.28
13427,2074,2018-07-01,Tech_302,Engine check,38254.83
13428,2913,2015-09-01,Tech_319,Routine,42874.09
13429,1494,2014-03-01,Tech_356,Avionics upgrade,24394.36
13430,1577,2012-07-18,Tech_229,Routine,39610.57
13431,459,2011-05-28,Tech_261,Engine check,19393.73
13432,1231,2020-05-27,Tech_466,Avionics upgrade,27322.2
13433,2119,2014-07-22,Tech_373,Avionics upgrade,47910.17
13434,878,2024-10-31,Tech_268,Engine check,8491.2
13435,2425,2017-05-02,Tech_176,Avionics upgrade,48669.13
13436,1144,2018-07-05,Tech_465,Landing gear,35036.53
13437,1058,2018-06-11,Tech_2,Avionics upgrade,16289.3
13438,617,2020-07-01,Tech_492,Routine,8166.61
13439,2250,2010-01-15,Tech_275,Avionics upgrade,4426.3
13440,243,2010-04-01,Tech_332,Landing gear,38816.38
13441,2839,2010-04-25,Tech_396,Landing gear,13828.38
13442,1595,2015-12-03,Tech_312,Avionics upgrade,18840.31
13443,2407,2024-04-13,Tech_69,Routine,29728.12
13444,2620,2012-01-04,Tech_5,Routine,46057.14
13445,1259,2015-04-10,Tech_138,Landing gear,46563.56
13446,2692,2024-02-06,Tech_117,Landing gear,37383.85
13447,1298,2017-01-03,Tech_398,Routine,44004.79
13448,314,2010-08-14,Tech_488,Landing gear,15976.0
13449,423,2016-11-02,Tech_372,Routine,21007.75
13450,1478,2019-11-17,Tech_205,Routine,25139.87
13451,966,2019-03-25,Tech_430,Avionics upgrade,47509.16
13452,1647,2016-01-22,Tech_468,Routine,2299.18
13453,2125,2022-04-17,Tech_438,Routine,28089.75
13454,594,2020-06-04,Tech_292,Engine check,36881.51
13455,1613,2018-10-08,Tech_324,Engine check,35342.04
13456,2683,2021-02-01,Tech_424,Engine check,46596.8
13457,2691,2015-05-13,Tech_2,Landing gear,41673.32
13458,442,2016-04-22,Tech_255,Engine check,19698.98
13459,2023,2013-08-30,Tech_402,Avionics upgrade,22308.5
13460,86,2011-10-22,Tech_433,Routine,14323.53
13461,2821,2019-06-26,Tech_103,Engine check,40847.37
13462,2363,2022-12-29,Tech_264,Engine check,16246.79
13463,269,2010-06-10,Tech_146,Landing gear,10592.68
13464,2425,2012-10-19,Tech_408,Routine,5723.65
13465,2455,2014-09-16,Tech_381,Routine,46014.65
13466,314,2014-10-24,Tech_197,Routine,48036.38
13467,1400,2019-11-02,Tech_398,Routine,7402.29
13468,311,2013-08-10,Tech_170,Landing gear,42335.71
13469,2695,2015-07-14,Tech_76,Avionics upgrade,22377.57
13470,1299,2011-01-27,Tech_409,Avionics upgrade,38744.86
13471,50,2012-11-21,Tech_63,Landing gear,24352.22
13472,2866,2010-11-11,Tech_455,Engine check,9478.35
13473,1752,2024-03-21,Tech_123,Engine check,12855.74
13474,159,2021-01-06,Tech_86,Engine check,23921.12
13475,1202,2016-01-07,Tech_128,Avionics upgrade,17430.97
13476,2932,2013-09-01,Tech_279,Landing gear,10398.53
13477,2400,2018-12-07,Tech_16,Avionics upgrade,4869.04
13478,1483,2010-08-15,Tech_181,Landing gear,13716.25
13479,2334,2017-08-30,Tech_372,Avionics upgrade,3897.77
13480,1588,2012-02-19,Tech_119,Engine check,3127.03
13481,1158,2019-05-20,Tech_156,Avionics upgrade,28651.36
13482,2379,2017-12-17,Tech_304,Landing gear,16851.73
13483,647,2017-12-20,Tech_13,Routine,47841.88
13484,2013,2014-06-17,Tech_490,Engine check,9972.29
13485,398,2020-05-19,Tech_55,Avionics upgrade,32608.12
13486,1227,2024-01-09,Tech_447,Avionics upgrade,6016.22
13487,1180,2010-01-27,Tech_95,Engine check,47071.29
13488,2756,2015-03-15,Tech_68,Engine check,6892.44
13489,734,2012-07-19,Tech_104,Landing gear,28500.5
13490,2542,2023-08-11,Tech_454,Landing gear,43536.92
13491,2012,2019-10-04,Tech_483,Avionics upgrade,13602.53
13492,330,2018-09-20,Tech_399,Avionics upgrade,47519.45
13493,1905,2015-01-15,Tech_165,Routine,13063.96
13494,159,2014-11-06,Tech_406,Landing gear,28050.26
13495,633,2020-06-25,Tech_44,Routine,26093.61
13496,705,2016-06-29,Tech_223,Avionics upgrade,47475.79
13497,1781,2016-04-29,Tech_456,Engine check,18127.63
13498,955,2018-10-17,Tech_482,Avionics upgrade,11891.85
13499,810,2023-11-26,Tech_187,Routine,49473.32
13500,725,2018-03-16,Tech_177,Landing gear,24789.01
13501,911,2024-05-15,Tech_319,Avionics upgrade,37225.86
13502,1559,2013-03-05,Tech_198,Engine check,17882.83
13503,1393,2016-03-01,Tech_296,Landing gear,32609.48
13504,1176,2016-09-30,Tech_112,Engine check,32107.85
13505,2688,2023-08-13,Tech_73,Routine,15067.27
13506,2408,2019-09-01,Tech_427,Routine,46048.36
13507,96,2012-11-09,Tech_261,Avionics upgrade,30448.87
13508,512,2019-07-04,Tech_76,Routine,48860.94
13509,1644,2018-11-15,Tech_217,Landing gear,16570.3
13510,414,2024-05-06,Tech_284,Landing gear,45239.05
13511,2312,2012-12-08,Tech_487,Engine check,42693.61
13512,2347,2023-01-22,Tech_158,Landing gear,31325.36
13513,1991,2023-01-02,Tech_208,Avionics upgrade,35848.73
